NAME,gender,1996_count,1997_count,1998_count,1999_count,2000_count,count,90sCount
KEYANA,F,0,0,0,0,0,13,0
KEYANNA,F,0,0,0,0,0,38,0
KEYARA,F,0,0,0,0,0,15,0
KEYARNA,F,0,0,0,3,0,6,3
KEYLAN,M,0,0,0,0,0,21,0
KEYLEE,F,3,0,0,0,0,12,3
KEYLEY,F,0,0,0,0,0,3,0
KEYON,M,0,0,0,0,0,81,0
KEYON'DRE,M,0,0,0,0,0,3,0
KEYONTE,F,0,0,0,0,0,3,0
KEYRA,F,0,0,0,0,0,19,0
KEYSHA,F,3,0,0,0,0,27,3
KEYSHAWN,M,0,0,0,0,0,3,0
KEYSHIA,F,0,0,0,0,0,22,0
KEZ,M,0,0,3,0,0,6,3
KEZI,F,0,0,0,0,0,3,0
KEZIAH,M,0,0,0,0,0,10,0
KEZZIA,F,0,0,0,6,0,6,6
KHAALID,M,0,0,3,0,0,43,3
KHADAR,M,0,0,0,3,0,48,3
KHADEEM,M,0,0,0,0,0,3,0
KHADEJAH,F,0,0,0,0,0,13,0
KHADEJIA,F,0,0,0,3,0,3,3
KHADEZA,F,0,0,3,0,0,3,3
KHADIDJA,F,0,0,0,0,0,27,0
KHADIGA,F,0,3,0,0,0,3,3
KHADIIJA,F,0,0,0,0,0,3,0
KHADIJAH,F,35,44,38,68,74,2786,259
KHADIJHA,F,0,0,0,0,0,4,0
KHADIJO,F,0,0,0,0,0,3,0
KHADIZAH,F,0,0,0,0,0,4,0
KHAILA,F,0,3,0,0,0,7,3
KHAIRA,F,0,0,0,0,0,72,0
KHAIRAH,F,0,0,0,0,0,45,0
KHAIRO,M,0,0,0,0,0,3,0
KHAIRUL,M,3,0,0,0,0,3,3
KHAIRUN,F,0,0,3,0,0,3,3
KHALAM,M,0,0,0,0,0,16,0
KHALEB,M,0,0,0,0,0,3,0
KHALEDA,F,4,0,0,0,0,4,4
KHALEEQ,M,0,0,3,0,0,6,3
KHALEEQA,F,0,0,0,0,3,3,3
KHALEESI,F,0,0,0,0,0,201,0
KHALEL,M,0,0,0,0,0,3,0
KHALEN,M,0,0,0,0,0,4,0
KHALI,F,0,0,0,0,0,3,0
KHALIA,F,0,0,0,0,0,23,0
KHALIDA,F,0,3,0,0,0,20,3
KHALIFAH,M,0,0,0,0,0,11,0
KHALILAH,F,0,0,0,0,3,20,3
KHALIQ,M,0,0,0,0,0,8,0
KHALIS,M,0,0,0,0,0,35,0
KHALISA,F,0,0,0,0,0,55,0
KHALISHA,F,0,0,0,0,0,13,0
KHALIYA,F,0,0,0,0,0,3,0
KHALIYAH,F,0,0,0,0,0,3,0
KHAMAL,M,0,0,0,0,0,3,0
KHAMANI,M,0,0,0,0,0,34,0
KHAMARI,M,0,0,0,0,0,12,0
KHAMARNI,M,0,0,0,0,0,10,0
KHANDAKER,M,0,0,0,0,0,3,0
KHANDOKAR,M,0,0,0,0,0,3,0
KHANH,M,0,0,0,0,0,7,0
KHANSAA,F,0,0,0,0,0,6,0
KHANYA,F,0,0,0,0,0,6,0
KHANYISILE,F,0,0,0,0,0,9,0
KHAQAN,M,0,0,0,0,0,7,0
KHARA,F,0,0,0,3,0,13,3
KHATEEB,M,0,0,0,0,5,15,5
KHATIJAH,F,0,0,0,3,3,15,6
KHATTAB,M,0,0,0,0,0,22,0
KHAULAH,F,0,0,0,0,0,3,0
KHAVAR,M,0,0,4,0,0,4,4
KHAWLA,F,0,3,0,0,0,48,3
KHAWLAH,F,0,0,0,0,0,48,0
KHAYA,F,0,0,3,0,3,23,6
KHAYA,M,0,0,0,0,0,42,0
KHAYAL,M,0,0,0,0,4,7,4
KHAYAN,M,0,0,0,0,0,3,0
KHAYDEN,M,0,0,0,0,0,7,0
KHAYLA,F,0,0,0,0,0,10,0
KHAYRA,F,0,0,0,0,0,3,0
KHAYRAH,F,0,0,0,0,0,25,0
KHAYRI,M,0,0,0,0,0,3,0
KHAYYAM,M,0,0,0,0,0,3,0
KHAZEEMA,F,0,0,0,0,0,3,0
KHEA,F,0,0,0,0,0,3,0
KHI,M,0,0,3,0,0,13,3
KHIAH,F,0,0,0,0,0,3,0
KHIAN,M,0,0,0,0,4,70,4
KHIANA,F,0,0,0,0,0,26,0
KHIANNA,F,0,0,0,0,0,39,0
KHIARA,F,0,0,0,0,0,32,0
KHIRAD,F,0,0,0,0,0,14,0
KHIVI,F,0,0,0,0,0,12,0
KHIYA,F,0,0,0,0,0,9,0
KHIYAN,M,0,0,0,0,0,3,0
KHIZRA,F,0,3,0,3,0,22,6
KHLOEY,F,0,0,0,0,0,3,0
KHOLA,F,0,0,0,0,0,3,0
KHOURTNEY,F,0,0,0,0,0,3,0
KHRISH,M,0,0,0,0,0,4,0
KHRISHA,F,0,0,0,0,0,7,0
KHUBAIB,M,0,3,3,0,0,34,6
KHUBAYB,M,0,0,0,0,0,4,0
KHULAN,F,0,0,0,0,0,3,0
KHULUD,F,0,0,0,0,0,10,0
KHUSBU,F,0,0,0,0,0,8,0
KHUSHALI,F,3,3,0,0,0,12,6
KHUSHBOO,F,3,0,0,0,3,15,6
KHUSHPREET,F,0,0,0,0,0,16,0
KHUSI,F,0,0,0,0,0,3,0
KHUZAYMAH,M,0,0,0,0,0,3,0
KHWAISH,F,0,0,0,0,0,3,0
KHY,M,0,0,3,0,0,16,3
KHYA,F,0,0,0,0,3,12,3
KHYAN,M,0,0,0,0,0,49,0
KHYANNA,F,0,0,0,0,0,3,0
KHYATI,F,0,0,0,4,0,21,4
KHYBER,M,0,0,0,0,0,3,0
KHYE,M,0,0,0,0,5,51,5
KHYLA,F,0,0,0,0,0,25,0
KHYLAN,M,0,0,0,0,0,14,0
KHYRA,F,0,0,0,0,0,52,0
KHYRAN,M,0,0,0,0,0,14,0
KHYREE,M,0,0,0,0,0,6,0
KHYREN,M,0,0,0,0,0,6,0
KHYRON,M,0,0,0,0,0,6,0
KIAAN,M,0,0,0,0,0,121,0
KIAH,M,0,3,0,0,3,39,6
KIAHNA,F,0,0,0,0,0,21,0
KIA-LEIGH,F,0,0,0,0,0,3,0
KIA-LOUISE,F,0,0,0,0,0,4,0
KIAM,M,0,0,4,0,0,22,4
KIA-MAI,F,0,0,0,0,0,4,0
KIA-MARIE,F,0,0,0,0,0,3,0
KIANAH,F,0,0,0,0,0,3,0
KIANE,M,0,0,0,0,0,13,0
KIANI,F,0,0,0,3,0,15,3
KIAN-JAMES,M,0,0,0,0,0,24,0
KIAN-JAY,M,0,0,0,0,0,3,0
KIAN-LEE,M,0,0,0,0,0,42,0
KIANNAH,F,0,0,0,0,0,17,0
KIANNE,F,0,0,0,3,3,38,6
KIANO,M,0,0,0,0,0,13,0
KIARAH,F,0,0,0,0,0,63,0
KIARA-LEIGH,F,0,0,0,0,0,15,0
KIARA-MAY,F,0,0,0,0,0,3,0
KIARN,M,0,0,0,0,0,8,0
KIARNO,M,0,0,0,0,0,6,0
KIA-ROSE,F,0,0,0,0,0,3,0
KIARRAH,F,0,0,0,0,0,3,0
KIAS,M,0,3,0,0,0,8,3
KIDA,F,0,0,0,0,0,3,0
KIDUS,M,0,3,0,0,0,37,3
KIEANNA,F,0,0,3,0,0,15,3
KIEARNA,F,0,0,0,0,0,3,0
KIEFFER,M,0,3,3,0,0,6,6
KIELA,F,0,0,0,0,0,3,0
KIENNA,F,0,0,0,0,0,21,0
KIER,F,0,0,3,0,0,12,3
KIERA-LOUISE,F,0,0,0,0,0,25,0
KIERA-MAE,F,0,0,0,0,0,11,0
KIERA-MAY,F,0,0,0,0,0,7,0
KIERANLEE,M,0,0,0,0,0,3,0
KIERAN-LEE,M,0,0,0,0,0,18,0
KIERA-ROSE,F,0,0,0,0,0,4,0
KIERAT,F,0,0,0,0,0,12,0
KIERON-LEE,M,0,0,0,0,0,3,0
KIERYN,M,0,0,0,0,0,10,0
KIKELOMO,F,0,0,0,0,0,3,0
KIKO,M,0,0,0,0,0,3,0
KILA,F,0,0,0,0,0,3,0
KIMANI,F,0,0,0,0,0,14,0
KIMARA,F,0,0,0,0,0,16,0
KIMARNI,M,0,0,0,0,0,9,0
KIMAYA,F,0,0,0,0,0,75,0
KIMIKO,F,0,0,0,0,0,8,0
KIMIYA,F,0,3,0,0,0,25,3
KIMMI,F,0,0,0,0,0,10,0
KIMMY,F,0,0,0,0,0,17,0
KIMORA-LEE,F,0,0,0,0,0,6,0
KINAN,M,0,0,0,0,0,23,0
KINCSO,F,0,0,0,0,0,3,0
KINGA,F,0,0,0,0,0,303,0
KINGDAVID,M,0,0,0,0,0,3,0
KING-DAVID,M,0,0,0,0,0,9,0
KINGSLEIGH,M,0,0,0,0,0,3,0
KINGSON,M,0,0,0,0,0,3,0
KINJAL,F,3,3,0,0,0,20,6
KINLEE,M,0,0,0,0,0,3,0
KINLEY,M,0,0,0,0,0,23,0
KINLEY,F,0,0,0,0,0,18,0
KINNARI,F,0,0,0,0,0,3,0
KINVARA,F,0,0,0,0,0,3,0
KINZA,M,0,0,0,0,0,3,0
KINZAH,F,0,0,3,0,0,15,3
KIPRAS,M,0,0,0,0,0,7,0
KIRA-LEIGH,F,0,0,0,0,0,18,0
KIRANA,F,0,0,0,0,0,3,0
KIRANDIP,F,0,4,0,0,0,4,4
KIRA-NERYS,F,0,3,0,0,3,6,6
KIRANI,M,0,0,0,0,0,5,0
KIRANJOT,F,0,0,0,0,0,12,0
KIRA-ROSE,F,0,0,0,0,0,3,0
KIRAT,F,0,0,0,0,0,31,0
KIRILL,M,0,0,0,0,0,108,0
KIRILLS,M,0,0,0,0,0,6,0
KIRILS,M,0,0,0,0,0,3,0
KIRPA,F,0,0,0,0,0,25,0
KIRSTY-LOUISE,F,3,0,0,0,0,6,3
KIRSTY-MARIE,F,3,3,0,0,0,6,6
KIRTHANA,F,0,0,0,0,0,3,0
KIRUBEL,M,0,0,0,0,0,10,0
KIRUTHIKA,F,0,0,0,0,0,3,0
KISA,F,0,0,0,0,0,9,0
KISAN,M,0,0,0,0,0,4,0
KISANET,F,0,0,0,0,0,3,0
KISHAAN,M,0,0,0,0,0,4,0
KISHANA,F,0,0,0,0,0,3,0
KISHANI,F,0,0,0,0,0,3,0
KISHON,M,0,0,3,0,0,10,3
KISHOR,M,0,0,0,0,0,6,0
KISHORE,M,0,0,0,0,0,6,0
KISMAT,F,0,0,0,0,0,4,0
KISWA,F,0,0,0,0,0,11,0
KISWAH,F,0,0,0,0,0,3,0
KITAI,M,0,0,0,0,0,7,0
KITTI,F,0,0,0,0,0,16,0
KITTO,M,0,0,0,0,0,3,0
KITTY-ROSE,F,0,0,0,0,0,21,0
KIVA,F,0,0,0,0,0,12,0
KIVANC,M,0,0,0,0,0,5,0
KIY,M,0,0,0,0,0,3,0
KIYAAN,M,0,0,0,0,0,68,0
KIYANNA,F,0,0,0,0,0,27,0
KIYANSH,M,0,0,0,0,0,3,0
KIYARA,F,0,0,0,0,0,16,0
KIYARNA,F,0,0,0,0,0,3,0
KIYLA,F,0,0,0,0,0,14,0
KIYON,M,0,0,0,0,0,8,0
KIYRA,F,0,0,0,0,0,26,0
KIZZI,F,0,0,0,0,5,28,5
K-JAY,M,0,0,0,0,0,3,0
KLAIDAS,M,0,0,0,0,0,32,0
KLAIDI,M,0,0,0,0,0,5,0
KLAJDI,M,0,0,0,0,3,12,3
KLAUDIE,F,0,0,0,0,0,3,0
KLAUDIJA,F,0,0,0,0,0,21,0
KLAUDIJUS,M,0,0,0,0,0,7,0
KLAUDIUSZ,M,0,0,0,0,0,15,0
KLAVS,M,0,0,0,0,0,3,0
KLEDI,M,0,0,0,0,0,3,0
KLEIO,F,0,0,0,0,0,12,0
KLEO,M,0,0,0,0,0,10,0
KLEON,M,0,0,0,0,0,6,0
KLESTI,M,0,0,0,0,0,3,0
KLEVISA,F,0,0,0,0,3,6,3
KNOX,M,0,0,0,0,0,48,0
KOA,M,0,0,0,0,0,47,0
KOAN,M,0,0,0,0,0,7,0
KOBAN,M,0,0,0,0,0,18,0
KOBBY,M,0,0,0,0,0,4,0
KOBEE,M,0,0,0,0,0,10,0
KOBEN,M,0,0,0,0,0,41,0
KOBEY,M,0,0,0,0,0,95,0
KOBEY-JAMES,M,0,0,0,0,0,3,0
KOBI,F,0,0,0,0,0,3,0
KOBIE,F,0,0,0,0,0,3,0
KOBIE-LEE,M,0,0,0,0,0,9,0
KOBI-JAMES,M,0,0,0,0,0,4,0
KOBI-JAY,M,0,0,0,0,0,6,0
KOBINA,M,0,0,0,0,0,9,0
KOBY-LEE,M,0,0,0,0,0,6,0
KODA,M,0,0,0,0,0,26,0
KODEE,M,0,0,0,0,0,5,0
KODEY,M,0,0,0,0,0,81,0
KODY-LEE,M,0,0,0,0,0,3,0
KOHAN,M,0,0,0,0,0,22,0
KOHANA,F,0,0,0,0,0,3,0
KOHEI,M,0,0,0,0,0,6,0
KOHEN,M,0,0,0,0,0,83,0
KOHINOOR,F,0,0,0,0,0,3,0
KOHKI,M,0,3,0,0,0,3,3
KOJI,M,0,0,0,0,0,6,0
KOKI,M,0,0,0,0,0,3,0
KOKO,F,0,0,0,0,0,23,0
KOLADE,M,3,0,0,3,0,6,6
KOLBE,M,0,0,0,0,0,3,0
KOLBI,M,0,0,0,0,0,3,0
KOLBIE,M,0,0,0,0,0,6,0
KOLI,M,0,0,0,0,0,3,0
KOLOS,M,0,0,0,0,0,3,0
KOLTON,M,0,0,0,0,0,14,0
KOMALPREET,F,0,0,0,0,0,3,0
KONA,M,3,0,0,0,0,3,3
KONAIN,F,0,0,0,0,0,5,0
KONAIN,M,0,0,0,0,0,3,0
KONAN,M,0,0,0,0,0,3,0
KONNAH,M,0,0,0,0,0,3,0
KONNAR,M,0,0,0,0,3,3,3
KONSTANTIN,M,0,3,3,0,0,77,6
KONSTANTINA,F,0,0,0,0,0,4,0
KONSTANTINOS,M,3,3,0,0,0,96,6
KONSTANTY,M,0,0,0,0,0,15,0
KOOPER,M,0,0,0,0,0,16,0
KORAH,F,0,0,0,0,0,3,0
KORAN,F,0,0,0,0,3,3,3
KORBAN,M,0,0,0,0,0,88,0
KORBIN,M,0,0,0,0,0,46,0
KORBON,M,0,0,0,0,0,3,0
KORBY,M,0,0,0,0,0,3,0
KORBYN,M,0,0,0,0,0,53,0
KORDEL,M,0,0,0,0,0,3,0
KORDELIA,F,0,0,0,0,0,3,0
KORDIAN,M,0,0,0,0,0,34,0
KOREDE,M,0,0,0,0,0,3,0
KOREN,M,0,0,0,0,0,10,0
KOREY,F,0,0,0,0,0,3,0
KORNEL,M,0,0,0,0,0,154,0
KORNELIJA,F,0,0,0,0,0,30,0
KORNELIJUS,M,0,0,0,0,0,6,0
KORNELIUSZ,M,0,0,0,0,0,21,0
KORTNEY,F,0,0,0,0,0,11,0
KORYN,F,0,0,0,0,0,3,0
KOSHAN,M,0,0,0,0,0,5,0
KOSISOCHUKWU,F,0,0,0,0,0,40,0
KOSISOCHUKWU,M,0,0,0,0,0,34,0
KOSMA,M,0,0,0,0,0,10,0
KOSTAS,M,0,0,0,0,0,9,0
KOTA,M,0,0,0,0,0,7,0
KOTRYNA,F,0,0,0,0,0,63,0
KOURTNIE,F,0,0,0,0,0,4,0
KOUSHIK,M,0,0,0,0,0,3,0
KOVAN,M,0,0,0,0,0,17,0
KRASIMIR,M,0,0,0,0,0,7,0
KRISHANG,M,0,0,0,0,0,12,0
KRISHANTH,M,0,0,0,0,0,3,0
KRISHAY,M,0,0,0,0,0,10,0
KRISHI,F,0,0,0,0,0,10,0
KRISHI,M,0,0,0,0,0,7,0
KRISHIKA,F,0,0,0,0,0,10,0
KRISHIV,M,0,0,0,0,0,53,0
KRISHNI,F,0,0,0,0,0,15,0
KRISHTI,F,0,0,0,0,0,3,0
KRISIA,F,0,0,0,0,0,8,0
KRISIYA,F,0,0,0,0,0,6,0
KRISMA,F,0,0,0,0,0,3,0
KRISTAPS,M,0,0,0,0,0,13,0
KRISTELLE,F,0,0,0,0,0,3,0
KRISTERS,M,0,0,0,0,0,54,0
KRISTIA,F,0,0,0,0,0,3,0
KRISTIAAN,M,0,0,0,0,0,4,0
KRISTIANS,M,0,0,0,0,0,59,0
KRISTIYAN,M,0,0,0,0,0,17,0
KRISTIYANA,F,0,0,0,0,0,3,0
KRISTJAN,M,0,0,0,0,0,8,0
KRISTOF,M,0,0,0,0,0,44,0
KRISTOFERS,M,0,0,0,0,0,35,0
KRISTON,M,0,0,3,0,0,7,3
KRISTUPAS,M,0,0,0,0,0,111,0
KRISTYNA,F,0,0,0,0,0,31,0
KRISZTIAN,M,0,0,0,0,0,4,0
KRIT,M,0,0,0,0,0,3,0
KRITHIKA,F,0,0,0,0,0,7,0
KRITI,F,0,0,0,0,0,33,0
KRITIKA,F,0,0,0,0,0,42,0
KRITTIKA,F,0,0,0,0,0,9,0
KRIYA,F,0,0,0,0,0,29,0
KRON,M,0,0,0,0,0,3,0
KRRISH,M,0,0,0,0,0,67,0
KRUZ,M,0,0,0,0,0,43,0
KRYSPIN,M,0,0,0,0,0,23,0
KRYSTAL-ROSE,F,0,0,0,0,0,9,0
KRYSTEL,F,0,0,0,0,0,7,0
KRYSTOF,M,0,0,0,0,0,10,0
KSAWIER,M,0,0,0,0,0,62,0
KSENIJA,F,0,0,0,0,0,45,0
KSENIYA,F,0,0,0,0,0,9,0
KSHAF,F,0,0,0,0,0,3,0
KT,F,0,0,0,0,0,16,0
KUDAKWASHE,M,0,3,0,0,3,47,6
KUDUS,M,0,0,0,0,0,3,0
KUDZAI,M,0,0,0,0,0,15,0
KUDZAI,F,0,0,0,0,0,10,0
KULDIP,M,0,0,0,0,0,3,0
KULRAJ,M,3,3,0,0,0,9,6
KULREET,F,0,0,0,0,0,3,0
KULTHUM,F,0,0,0,0,0,35,0
KULVEER,M,0,3,0,0,0,6,3
KUMARAN,M,0,0,0,0,3,3,3
KUMARI,F,0,0,0,0,3,6,3
KUMAYL,M,0,0,0,0,0,25,0
KUNAAL,M,0,3,0,0,0,3,3
KUNASHE,M,0,0,0,0,0,11,0
KUNDAI,M,0,0,0,0,0,3,0
KUNJ,M,0,0,0,0,0,8,0
KUNWAR,M,0,0,0,0,0,3,0
KUPRA,F,0,0,0,0,0,3,0
KURTISS,M,0,3,0,0,0,3,3
KURUN,M,0,0,0,0,0,7,0
KUSHI,F,0,0,0,0,0,36,0
KUZEY,M,0,0,0,0,0,89,0
KWEKU,M,0,3,0,0,3,34,6
KYA,M,0,0,0,0,0,33,0
KYAAN,M,0,0,0,0,0,6,0
KYAH,M,3,0,0,0,0,10,3
KYALL,M,0,0,3,0,0,3,3
KYAN,F,0,0,0,0,0,8,0
KYANA,F,0,0,0,0,0,40,0
KYANN,F,0,0,0,0,0,11,0
KYANN,M,0,0,0,0,0,6,0
KYARNA,F,0,0,5,0,0,9,5
KYAS,M,0,0,0,0,0,3,0
KYDAN,M,0,0,0,0,0,13,0
KYDEN,M,0,0,0,0,0,130,0
KYDON,M,0,0,0,0,0,23,0
KYE,F,0,0,0,3,0,6,3
KYEA,F,0,0,0,0,0,3,0
KYEDEN,M,0,0,0,0,0,3,0
KYEISHA,F,0,0,0,0,0,13,0
KYE-JAMES,M,0,0,0,0,0,3,0
KYEL,M,0,0,3,0,0,6,3
KYELAN,M,0,0,0,0,0,26,0
KYELL,M,0,0,0,0,0,3,0
KYEN,M,0,0,0,0,0,5,0
KYERAN,M,0,0,4,0,0,32,4
KYERON,M,0,0,0,0,0,45,0
KYESHA,F,0,6,0,0,0,43,6
KYIAH,F,0,0,0,0,0,3,0
KYIAN,M,0,0,0,0,0,11,0
KYISHA,F,0,0,0,0,0,7,0
KYLAH-ROSE,F,0,0,0,0,0,3,0
KYLA-JADE,F,0,0,0,0,0,3,0
KYLA-JO,F,0,0,0,0,0,3,0
KYLA-LEIGH,F,0,0,0,0,0,3,0
KYLA-MAE,F,0,0,0,0,0,21,0
KYLA-MAI,F,0,0,0,0,0,11,0
KYLA-MAY,F,0,0,0,0,0,11,0
KYLAN-JAI,M,0,0,0,0,0,3,0
KYLAR,M,0,0,0,0,0,3,0
KYLA-RAE,F,0,0,0,0,0,5,0
KYLA-ROSE,F,0,0,0,0,0,36,0
KYLEN,M,0,0,0,0,0,71,0
KYLIAN,M,0,0,0,0,0,3,0
KYLO,M,0,0,0,0,0,25,0
KYLON,M,0,0,0,0,0,6,0
KYLUM,M,0,0,0,0,0,3,0
KYLUN,M,0,0,0,0,0,4,0
KYMANI,F,0,0,0,0,0,9,0
KY'MANI,M,0,0,0,0,0,6,0
KY-MANI,M,0,0,0,0,0,49,0
KYMARA,F,0,0,0,3,0,3,3
KYMARI,M,0,0,0,0,0,7,0
KYMARNI,M,0,0,0,0,0,45,0
KYMORA,F,0,0,0,0,0,10,0
KYMRAN,F,0,0,0,0,0,3,0
KYNAAT,F,0,0,3,0,3,6,6
KYOMIE,F,3,0,0,0,0,3,3
KYON,M,0,0,0,0,0,43,0
KYPROS,M,0,0,0,0,0,4,0
KYRAH-LEIGH,F,0,0,0,0,0,3,0
KYRA-LEA,F,0,0,0,0,0,3,0
KYRALEIGH,F,0,0,0,0,0,3,0
KYRA-LOUISE,F,0,0,0,0,0,12,0
KYRA-MAE,F,0,0,0,0,0,7,0
KYRA-MAI,F,0,0,0,0,0,12,0
KYRA-MAY,F,0,0,0,0,0,3,0
KYRAN-LEE,M,0,0,0,0,0,4,0
KYRA-ROSE,F,0,0,0,0,0,6,0
KYRECE,M,0,0,0,0,3,3,3
KYREE,M,0,0,0,0,0,31,0
KYREECE,M,0,0,0,0,0,95,0
KYREESE,M,0,0,0,0,0,14,0
KYREL,M,0,0,0,0,0,14,0
KYRELLE,M,0,0,0,0,0,4,0
KYRENE,F,0,0,0,0,0,3,0
KYRESE,M,0,0,0,3,0,86,3
KYRHYS,M,0,0,0,0,0,4,0
KYRI,F,0,0,0,0,0,7,0
KYRIAKI,F,0,3,0,0,3,9,6
KYRIAKOS,M,0,0,0,0,0,17,0
KYRIAN,M,0,0,0,0,0,3,0
KYRIE,M,0,3,0,0,0,42,3
KYRIQUE,M,0,0,0,0,0,3,0
KYRON-JAMES,M,0,0,0,0,0,6,0
KYRON-LEE,M,0,0,0,0,0,6,0
KYROS,M,0,0,0,0,0,10,0
KYRUN,M,0,0,0,0,0,24,0
KYRUS,M,0,0,0,0,0,3,0
KYSON,M,0,0,0,0,0,104,0
KYTE,M,0,0,0,0,0,3,0
KYZA,M,0,0,0,0,0,4,0
KYZER,M,0,0,0,0,0,16,0
LA',F,0,0,0,0,0,6,0
LAAIBA,F,0,0,0,0,0,62,0
LAAIBAH,F,0,0,0,0,0,479,0
LAAIQAH,F,0,0,0,0,0,6,0
LAANA,F,0,0,0,0,0,7,0
LAARNI,F,0,0,0,0,0,3,0
LAASYA,F,0,0,0,0,0,18,0
LABAN,M,0,0,0,0,0,3,0
LABEEB,M,0,0,0,0,0,25,0
LABEEBA,F,0,0,0,0,0,9,0
LABEEBAH,F,0,0,0,0,0,13,0
LABEENA,F,0,0,0,0,0,3,0
LABEEQA,F,0,0,0,0,0,7,0
LABIBAH,F,0,0,0,3,0,45,3
LACEE,F,3,0,0,0,0,86,3
LACEE-MAE,F,0,0,0,0,0,3,0
LACEIGH,F,0,0,0,0,0,4,0
LACEY-,F,0,0,0,0,0,23,0
LACEY-ANN,F,0,0,0,0,0,28,0
LACEY-ANNE,F,0,0,0,0,0,24,0
LACEY-DEE,F,0,0,0,0,0,3,0
LACEY-GRACE,F,0,0,0,0,0,24,0
LACEY-JADE,F,0,0,0,0,0,19,0
LACEY-JAE,F,0,0,0,0,0,3,0
LACEY-JAI,F,0,0,0,0,0,13,0
LACEY-JANE,F,0,0,0,0,0,57,0
LACEY-JAY,F,0,0,0,0,0,18,0
LACEY-JAYNE,F,0,0,0,0,0,34,0
LACEY-JO,F,0,0,0,0,0,55,0
LACEY-KAY,F,0,0,0,0,0,3,0
LACEY-LEA,F,0,0,0,0,0,3,0
LACEY-LEE,F,0,0,0,0,0,20,0
LACEY-LEIGH,F,0,0,0,0,0,121,0
LACEY-LOU,F,0,0,0,0,0,56,0
LACEY-LOUISE,F,0,0,0,0,0,60,0
LACEYMAE,F,0,0,0,0,0,4,0
LACEY-MAI,F,0,0,0,0,0,307,0
LACEY-MARIE,F,0,0,0,0,0,77,0
LACEYMAY,F,0,0,0,0,0,13,0
LACEY-MAY,F,0,0,0,0,0,438,0
LACEY-MAYE,F,0,0,0,0,0,3,0
LACEY-RAE,F,0,0,0,0,0,58,0
LACEY-RAI,F,0,0,0,0,0,4,0
LACEY-ROSE,F,0,0,0,0,0,65,0
LACEY-SUMMER,F,0,0,0,0,0,3,0
LACHLANN,M,0,0,0,0,0,9,0
LACIE-ANN,F,0,0,0,0,0,3,0
LACIE-ANNE,F,0,0,0,0,0,6,0
LACIEE,F,0,0,0,0,0,19,0
LACIE-JAI,F,0,0,0,0,0,5,0
LACIE-JANE,F,0,0,0,0,0,4,0
LACIE-JAYNE,F,0,0,0,0,0,4,0
LACIE-LEIGH,F,0,0,0,0,0,27,0
LACIE-LOU,F,0,0,0,0,0,11,0
LACIE-LOUISE,F,0,0,0,0,0,12,0
LACIE-MAE,F,0,0,0,0,0,199,0
LACIE-MAI,F,0,0,0,0,0,161,0
LACIE-MARIE,F,0,0,0,0,0,15,0
LACIE-MAY,F,0,0,0,0,0,94,0
LACIE-RAE,F,0,0,0,0,0,11,0
LACIE-ROSE,F,0,0,0,0,0,23,0
LACI-MAE,F,0,0,0,0,0,14,0
LACI-MAI,F,0,0,0,0,0,21,0
LACY-MAE,F,0,0,0,0,0,4,0
LACY-MAY,F,0,0,0,0,0,4,0
LADA,F,0,0,0,0,0,3,0
LADINA,F,3,0,0,0,0,3,3
LAEL,F,0,0,0,0,0,21,0
LAEL,M,0,0,0,0,0,4,0
LAELIA,F,0,0,0,0,0,4,0
LAETICIA,F,0,0,0,0,4,10,4
LAGAN,M,0,0,0,0,0,3,0
LAHAN,M,0,0,0,0,0,3,0
LAHNA,F,0,0,0,0,0,17,0
LAHNI,F,0,0,0,0,0,6,0
LAI,F,5,0,0,0,0,9,5
LAIA,F,0,0,0,0,0,27,0
LAIBAA,F,0,0,0,0,0,3,0
LAIBAAH,F,0,0,0,0,0,3,0
LAIBAH,F,0,0,0,0,0,333,0
LAICE,F,0,0,0,0,0,3,0
LAICEE,F,0,0,0,0,0,42,0
LAICEY,F,3,0,0,0,0,56,3
LAICIE,F,0,0,0,0,0,4,0
LAIGAN,M,0,0,0,0,0,6,0
LAIHA,F,0,0,0,0,0,3,0
LAIKE,M,0,0,0,0,0,3,0
LAIKEN,M,0,0,0,0,0,3,0
LAILAA,F,0,0,0,0,3,38,3
LAILA-GRACE,F,0,0,0,0,0,22,0
LAILA-MAE,F,0,0,0,0,0,56,0
LAILA-MAI,F,0,0,0,0,0,70,0
LAILA-MARIE,F,0,0,0,0,0,4,0
LAILA-MAY,F,0,0,0,0,0,24,0
LAILAND,M,0,0,0,0,0,4,0
LAILA-RAE,F,0,0,0,0,0,16,0
LAILA-ROSE,F,0,0,0,0,0,75,0
LAILY,F,0,0,0,0,0,6,0
LAIMA,F,0,0,0,0,0,4,0
LAINEE,F,0,0,0,0,0,15,0
LAINEY-RAE,F,0,0,0,0,0,17,0
LAINY,F,0,0,0,0,0,6,0
LAIQA,F,0,3,0,0,0,24,3
LAIQAH,F,0,0,3,0,0,35,3
LAISON,M,0,0,0,0,0,7,0
LAITEN,M,0,0,0,0,0,5,0
LAITHAN,M,0,0,0,0,0,7,0
LAITON,M,0,0,0,0,0,148,0
LAITYN,M,0,0,0,0,0,3,0
LAIYA,F,0,0,0,0,0,12,0
LAIYAH,F,0,0,0,0,0,3,0
LAIYBA,F,0,0,0,0,0,13,0
LAIYLA,F,0,0,0,0,0,6,0
