NAME,gender,count,90sCount,AdjustedCount
KEALEY,F,69,46,69
KEALIE,F,16,5,16
KEALY,F,27,22,27
KEANA,F,78,32,78
KEANNA,F,169,42,169
KEARA,F,152,34,152
KEASHA,F,4,4,4
KEAVEY,F,42,18,42
KEAVY,F,264,77,264
KEEGAN,F,48,22,48
KEELA,F,93,0,31
KEELEIGH,F,244,84,244
KEELEY,F,3822,1010,3822
KEELI,F,15,7,15
KEELIE,F,223,57,223
KEELIN,F,29,19,29
KEELY,F,1053,493,1053
KEERA,F,124,22,124
KEESHA,F,67,31,67
KEEVA,F,276,27,276
KEHINDE,F,117,34,117
KEIA,F,21,0,7
KEIGHLEY,F,106,50,106
KEIKO,F,15,0,5
KEILA,F,93,10,93
KEILAH,F,23,7,23
KEILEIGH,F,26,8,26
KEILEY,F,27,15,27
KEILY,F,11,5,11
KEIR,F,8,8,8
KEIRA,F,12768,621,12768
KEISHA,F,1206,211,1206
KEITA,F,94,0,31
KEIVA,F,22,0,7
KEJSI,F,19,7,19
KELBY,F,7,7,7
KELCEY,F,54,6,54
KELCI,F,114,15,114
KELCIE,F,131,17,131
KELCY,F,18,0,6
KELECHI,F,39,8,39
KELEIGH,F,82,39,82
KELIS,F,406,45,406
KELISE,F,166,19,166
KELLEY,F,10,10,10
KELLI,F,35,21,35
KELLIE,F,323,202,323
KELLISE,F,10,4,10
KELLSIE,F,7,3,7
KELLY,F,10237,2362,10237
KELLYANN,F,15,8,15
KELLY-ANN,F,50,35,50
KELLYANNE,F,7,4,7
KELLY-ANNE,F,50,38,50
KELLY-JO,F,3,3,3
KELLYMARIE,F,3,3,3
KELLY-MARIE,F,73,50,73
KELSEA,F,371,160,371
KELSEE,F,13,9,13
KELSEIGH,F,10,7,10
KELSEY,F,6873,2481,6873
KELSEY-LEIGH,F,62,3,62
KELSI,F,331,65,331
KELSIE,F,1725,406,1725
KELSY,F,66,10,66
KEMI,F,107,28,107
KENDAL,F,295,91,295
KENDALL,F,426,78,426
KENDEL,F,3,3,3
KENDELL,F,11,11,11
KENDRA,F,625,96,625
KENECHUKWU,F,3,0,1
KENISHA,F,63,13,63
KENNA,F,64,21,64
KENNADY,F,15,15,15
KENNEDIE,F,11,5,11
KENNEDY,F,787,357,787
KENSA,F,38,3,38
KENSEY,F,9,9,9
KENYA,F,301,101,301
KENZA,F,250,25,250
KENZI,F,128,7,128
KENZIE,F,639,49,639
KERA,F,82,19,82
KERAN,F,9,9,9
KERBY,F,3,3,3
KEREN,F,302,68,302
KERENSA,F,73,27,73
KERENZA,F,159,45,159
KERI,F,249,155,249
KERINA,F,6,3,6
KERIS,F,185,34,185
KERISHA,F,9,0,3
KERRA,F,6,0,2
KERRI,F,416,267,416
KERRI-ANN,F,35,16,35
KERRIANNE,F,20,13,20
KERRI-ANNE,F,14,14,14
KERRIE,F,370,238,370
KERRIE-ANN,F,4,4,4
KERRIE-ANNE,F,7,7,7
KERRIGAN,F,13,4,13
KERRIS,F,200,63,200
KERRY,F,5886,1101,5886
KERRYANN,F,32,16,32
KERRY-ANN,F,87,40,87
KERRYANNE,F,22,15,22
KERRY-ANNE,F,72,46,72
KERRY-LEIGH,F,3,3,3
KERRY-LOUISE,F,3,3,3
KERRYN,F,60,32,60
KERSHA,F,13,13,13
KERSTIN,F,12,12,12
KERYN,F,55,14,55
KERYS,F,268,77,268
KES,F,15,15,15
KESHA,F,57,9,57
KESHIA,F,23,18,23
KESIA,F,119,31,119
KESTRA,F,3,3,3
KETSIA,F,111,18,111
KETURAH,F,77,19,77
KEYA,F,282,25,282
KEYLA,F,35,0,12
KEYLEIGH,F,98,48,98
KEZIA,F,868,240,868
KEZIAH,F,1046,210,1046
KHADEEJA,F,431,55,431
KHADEEJAH,F,437,45,437
KHADEJA,F,88,30,88
KHADIJA,F,3236,357,3236
KHADIJAT,F,28,10,28
KHADIZA,F,152,38,152
KHADRA,F,65,7,65
KHALIDAH,F,3,3,3
KHALISAH,F,120,19,120
KHANSA,F,120,26,120
KHARIS,F,61,18,61
KHATIJA,F,94,31,94
KHEIRA,F,14,0,5
KHIA,F,141,23,141
KHIRA,F,24,3,24
KHLOE,F,829,66,829
KHUSHBU,F,3,3,3
KHUSHI,F,525,0,175
KIA,F,1445,447,1445
KIAH,F,623,216,623
KIAN,F,6,3,6
KIANA,F,799,101,799
KIANNA,F,470,46,470
KIARA,F,1996,258,1996
KIARNA,F,113,20,113
KIARRA,F,40,0,13
KIAYA,F,119,44,119
KIEANA,F,9,3,9
KIEARA,F,19,3,19
KIEGAN,F,3,3,3
KIERA,F,6539,1505,6539
KIERAH,F,57,9,57
KIERA-LEIGH,F,75,3,75
KIERAN,F,27,24,27
KIERRA,F,126,34,126
KIERSTEN,F,23,0,8
KIESHA,F,152,38,152
KIKA,F,6,3,6
KIKI,F,442,14,442
KIM,F,2923,271,2923
KIMAN,F,3,3,3
KIMBERLEE,F,15,9,15
KIMBERLEIGH,F,34,19,34
KIMBERLEY,F,7160,2458,7160
KIMBERLIE,F,3,3,3
KIMBERLY,F,1165,371,1165
KIMI,F,116,4,116
KIMIA,F,66,16,66
KIMORA,F,180,0,60
KIMRAN,F,183,36,183
KINSEY,F,19,0,6
KINZA,F,258,43,258
KIOMI,F,6,0,2
KIONA,F,46,9,46
KIONI,F,6,0,2
KIRA,F,4090,1428,4090
KIRAH,F,64,9,64
KIRAN,F,1332,583,1332
KIRANDEEP,F,211,111,211
KIRANJEET,F,26,17,26
KIRANJIT,F,39,29,39
KIRANPREET,F,43,26,43
KIRANVEER,F,3,3,3
KIRBIE,F,21,21,21
KIRBY,F,232,188,232
KIREN,F,82,37,82
KIRENDEEP,F,3,3,3
KIRI,F,245,89,245
KIRIN,F,7,4,7
KIRIT,F,3,0,1
KIRRA,F,62,24,62
KIRRAN,F,8,8,8
KIRREN,F,3,3,3
KIRSTEN,F,2136,964,2136
KIRSTEY,F,7,7,7
KIRSTI,F,24,21,24
KIRSTIE,F,821,515,821
KIRSTIN,F,238,125,238
KIRSTINA,F,3,3,3
KIRSTY,F,10241,3996,10241
KIRSTY-ANN,F,3,3,3
KIRSTY-JANE,F,3,3,3
KIRSTYN,F,93,50,93
KIRTAN,F,19,6,19
KIRTHIKA,F,3,3,3
KIRTI,F,13,7,13
KISHA,F,60,20,60
KISHWAR,F,3,3,3
KISMET,F,13,4,13
KIT,F,36,0,12
KITANA,F,37,10,37
KITTIE,F,64,4,64
KITTY,F,3054,331,3054
KIYA,F,517,87,517
KIYAH,F,94,9,94
KIYANA,F,70,9,70
KIYOMI,F,19,0,6
KIZZIE,F,129,32,129
KIZZY,F,275,64,275
KLARA,F,576,51,576
KLARISSA,F,9,0,3
KLAUDIA,F,674,20,674
KLEA,F,93,5,93
KLEO,F,24,0,8
KLOE,F,329,106,329
KOBY,F,3,3,3
KODI,F,169,28,169
KODIE,F,264,53,264
KODY,F,66,18,66
KOFI,F,3,3,3
KOLSUMA,F,33,19,33
KOMAL,F,299,129,299
KONNIE,F,99,8,99
KORA,F,109,16,109
KORAL,F,3,3,3
KOREN,F,52,40,52
KORI,F,36,8,36
KORIN,F,3,3,3
KORINA,F,3,3,3
KORNELIA,F,412,0,137
KORRA,F,6,0,2
KORRIE,F,8,8,8
KOURTNEY,F,418,63,418
KOWSAR,F,15,3,15
KRINA,F,27,7,27
KRIPA,F,11,0,4
KRISHA,F,340,10,340
KRISHMA,F,60,31,60
KRISHNA,F,220,68,220
KRISSIE,F,6,0,2
KRISSY,F,6,0,2
KRISTA,F,199,75,199
KRISTAL,F,122,37,122
KRISTEL,F,17,0,6
KRISTEN,F,439,159,439
KRISTI,F,53,43,53
KRISTIANA,F,79,18,79
KRISTIE,F,150,108,150
KRISTIN,F,179,68,179
KRISTINA,F,940,274,940
KRISTINE,F,98,26,98
KRISTY,F,252,171,252
KRISTYN,F,3,3,3
KRUPA,F,83,32,83
KRYSTA,F,17,7,17
KRYSTAL,F,1110,168,1110
KRYSTEN,F,4,0,1
KRYSTINA,F,38,23,38
KRYSTLE,F,40,3,40
KRYSTYNA,F,47,17,47
KSENIA,F,86,7,86
KUBRA,F,91,21,91
KUBRAH,F,3,3,3
KULJEET,F,8,8,8
KULSOOM,F,88,20,88
KULSUM,F,116,37,116
KULSUMA,F,57,21,57
KULTHOOM,F,19,3,19
KUMBA,F,32,0,11
KUNDAI,F,16,0,5
KUPAKWASHE,F,4,0,1
KYA,F,553,70,553
KYAH,F,219,50,219
KYANNA,F,80,10,80
KYANNE,F,49,13,49
KYARA,F,101,0,34
KYIA,F,67,21,67
KYLA,F,2347,202,2347
KYLAH,F,230,15,230
KYLER,F,20,13,20
KYLIE,F,869,314,869
KYM,F,92,39,92
KYMBERLEY,F,88,35,88
KYMBERLY,F,25,9,25
KYNA,F,41,13,41
KYOKO,F,3,3,3
KYOMI,F,13,7,13
KYRA,F,3407,757,3407
KYRAH,F,248,30,248
KYRA-LEIGH,F,54,3,54
KYRIA,F,32,10,32
KYRIE,F,57,15,57
LA,F,42,8,42
LABIBA,F,73,12,73
LACE,F,35,28,35
LACEY,F,11450,438,11450
LACEY-MAE,F,616,0,205
LACI,F,219,0,73
LACIE,F,2124,79,2124
LACY,F,350,26,350
LADAN,F,68,15,68
LADY,F,85,24,85
LAELA,F,29,3,29
LAETITIA,F,152,41,152
LAIBA,F,2085,26,2085
LAIKA,F,3,0,1
LAIKEN,F,9,3,9
LAILA,F,5244,271,5244
LAILAH,F,266,18,266
LAINA,F,109,26,109
LAINE,F,53,12,53
LAINEY,F,467,24,467
LAINI,F,18,0,6
LAINIE,F,101,0,34
LAISHA,F,9,3,9
LAKEISHA,F,194,65,194
LAKEN,F,13,4,13
LAKESHA,F,7,7,7
LAKISHA,F,94,29,94
LAKOTA,F,6,3,6
LAKSHMI,F,159,27,159
LALANA,F,3,0,1
LAMARA,F,36,14,36
LAMEES,F,130,18,130
LAMIA,F,76,10,76
LAMIS,F,60,12,60
LAMISAH,F,52,3,52
LAMORNA,F,50,9,50
LAN,F,9,3,9
LANA,F,3256,387,3256
LANEY,F,290,17,290
LANI,F,376,59,376
LANIKA,F,10,0,3
LANNA,F,31,4,31
LAOISE,F,48,17,48
LARA,F,8917,1617,8917
LARAH,F,24,7,24
LARAIB,F,303,48,303
LAREB,F,20,14,20
LAREN,F,14,0,5
LARIAH,F,18,0,6
LARISA,F,163,15,163
LARISSA,F,988,257,988
LARNA,F,247,35,247
LARNIE,F,10,0,3
LARRISSA,F,7,3,7
LASHAY,F,48,15,48
LATASHA,F,69,45,69
LATEISHA,F,11,5,11
LATESHA,F,31,11,31
LATIA,F,98,18,98
LATICIA,F,8,0,3
LATIFA,F,190,39,190
LATIFAH,F,187,38,187
LATIKA,F,15,0,5
LATISHA,F,503,88,503
LATOYA,F,179,29,179
LATOYAH,F,24,8,24
LAUNA,F,18,9,18
LAURA,F,36075,12292,36075
LAURA-ANN,F,3,3,3
LAURA-ANNE,F,11,11,11
LAURA-BETH,F,13,10,13
LAURA-JANE,F,53,37,53
LAURA-JAYNE,F,20,20,20
LAURA-LOUISE,F,5,5,5
LAURA-MAY,F,16,11,16
LAURAN,F,88,63,88
LAURA-ROSE,F,6,3,6
LAUREEN,F,6,3,6
LAUREL,F,370,129,370
LAURELL,F,6,3,6
LAURELLE,F,61,16,61
LAUREN,F,57909,26373,57909
LAUREN-JADE,F,7,4,7
LAUREN-LOUISE,F,7,4,7
LAUREN-MARIE,F,16,10,16
LAUREN-ROSE,F,7,7,7
LAURI,F,12,6,12
LAURIE,F,603,227,603
LAURIE-ANNE,F,4,4,4
LAURISSA,F,16,12,16
LAURREN,F,7,7,7
LAURYN,F,1534,959,1534
LAVANYA,F,74,8,74
LAVENDER,F,21,7,21
LAVERNE,F,5,5,5
LAVINA,F,41,8,41
LAVINIA,F,499,95,499
LAYA,F,128,3,128
LAYLA,F,15465,747,15465
LAYLAH,F,313,13,313
LAYLA-MAE,F,225,0,75
LAYLA-MAI,F,124,0,41
LAYNA,F,95,18,95
LAYNE,F,8,8,8
LEA,F,1143,206,1143
LEAH,F,30824,8450,30824
LEAHA,F,34,21,34
LEAH-JAYNE,F,3,3,3
LEAH-MAE,F,43,4,43
LEAH-MARIE,F,130,20,130
LEALA,F,66,4,66
LEANA,F,119,23,119
LEANDA,F,3,3,3
LEANDER,F,6,3,6
LEANDRA,F,106,23,106
LEANE,F,22,13,22
LEANN,F,84,31,84
LEANNA,F,534,159,534
LEANNAH,F,8,0,3
LEANNE,F,5964,2027,5964
LEE,F,48,26,48
LEEANN,F,24,18,24
LEEANNE,F,32,21,32
LEE-ANNE,F,11,11,11
LEELA,F,583,24,583
LEENA,F,714,122,714
LEESHA,F,16,4,16
LEEYA,F,91,3,91
LEEZA,F,72,23,72
LEIA,F,1385,312,1385
LEIAH,F,46,10,46
LEIGH,F,868,499,868
LEIGHA,F,576,133,576
LEIGHANN,F,17,17,17
LEIGH-ANN,F,71,51,71
LEIGHANNA,F,22,4,22
LEIGH-ANNA,F,3,3,3
LEIGHANNE,F,39,29,39
LEIGH-ANNE,F,75,62,75
LEILA,F,4922,525,4922
LEILAH,F,281,30,281
LEILANI,F,513,38,513
LEISHA,F,149,32,149
LEKEISHA,F,16,8,16
LELA,F,67,7,67
LELIANA,F,4,0,1
LEMA,F,42,0,14
LENA,F,3221,160,3221
LENAH,F,4,0,1
LENE,F,37,9,37
LENI,F,178,0,59
LENNA,F,31,0,10
LENNON,F,12,0,4
LENNOX,F,8,0,3
LENYA,F,4,0,1
LEONA,F,1940,302,1940
LEONE,F,69,24,69
LEONI,F,914,241,914
LEONIE,F,2088,701,2088
LEONNA,F,48,22,48
LEONNE,F,9,6,9
LEONNI,F,7,7,7
LEONNIE,F,90,44,90
LEONOR,F,139,3,139
LEONORA,F,205,47,205
LEORA,F,84,13,84
LERRYN,F,28,3,28
LESLEY,F,5960,126,5960
LESLEY-ANNE,F,7,7,7
LESLIE,F,16,8,16
LETIA,F,37,9,37
LETICIA,F,347,45,347
LETISHA,F,179,36,179
LETITIA,F,371,152,371
LETTY,F,62,3,62
LEVI,F,548,252,548
LEXA,F,44,0,15
LEXEY,F,14,0,5
LEXI,F,10156,18,10156
LEXIA,F,89,3,89
LEXIE,F,6709,36,6709
LEXIE-MAE,F,136,0,45
LEXI-MAE,F,382,0,127
LEXI-MAI,F,295,0,98
LEXI-MAY,F,217,0,72
LEXINE,F,19,3,19
LEXUS,F,175,7,175
LEXY,F,234,0,78
LEYA,F,270,35,270
LEYAN,F,20,3,20
LEYANA,F,14,0,5
LEYANNA,F,3,3,3
LEYLA,F,1796,205,1796
LEYLAH,F,44,0,15
LI,F,63,7,63
LIA,F,1822,363,1822
LIAH,F,124,34,124
LIAN,F,79,26,79
LIANA,F,803,99,803
LIANE,F,50,29,50
LIANNA,F,233,46,233
LIANNE,F,227,135,227
LIBBEY,F,4,0,1
LIBBI,F,328,28,328
LIBBIE,F,883,114,883
LIBBY,F,12922,1576,12922
LIBERTY,F,3550,908,3550
LICIA,F,18,4,18
LIDIA,F,383,59,383
LIELA,F,4,0,1
LIELLE,F,17,0,6
LILA,F,2046,52,2046
LILAC,F,127,10,127
LILA-GRACE,F,11,0,4
LILAH,F,1097,12,1097
LILE,F,4,0,1
LILI,F,1545,230,1545
LILIA,F,2143,46,2143
LILIAN,F,13115,194,13115
LILIANA,F,1960,74,1960
LILIANNA,F,354,6,354
LILIANNE,F,23,0,8
LILIBETH,F,21,0,7
LILIE,F,170,18,170
LILIEN,F,45,0,15
LILI-MAE,F,88,7,88
LILITH,F,295,41,295
LILIWEN,F,6,0,2
LILLA,F,159,0,53
LILLAH,F,13,0,4
LILLEY,F,124,6,124
LILLI,F,1037,132,1037
LILLIA,F,731,6,731
LILLIAN,F,4164,235,4164
LILLIANA,F,248,9,248
LILLIANNA,F,122,3,122
LILLIBETH,F,11,0,4
LILLIE,F,5403,376,5403
LILLIE-MAE,F,796,13,796
LILLIE-MAI,F,266,0,89
LILLIE-MAY,F,283,0,94
LILLIE-ROSE,F,349,0,116
LILLI-ROSE,F,45,0,15
LILLITH,F,44,0,15
LILLY,F,16031,498,16031
LILLY-ANN,F,290,0,97
LILLY-ANNE,F,252,3,252
LILLY-GRACE,F,223,0,74
LILLY-MAE,F,1302,4,1302
LILLY-MAI,F,525,0,175
LILLY-MAY,F,1477,11,1477
LILLY-ROSE,F,1001,0,334
LILY,F,60044,4376,60044
LILYANA,F,120,3,120
LILY-ANN,F,440,28,440
LILYANNA,F,105,0,35
LILY-ANNA,F,82,5,82
LILYANNE,F,52,0,17
LILY-ANNE,F,325,16,325
LILYBELLE,F,45,0,15
LILYELLA,F,33,7,33
LILY-LOUISE,F,44,3,44
LILY-MAE,F,2264,39,2264
LILY-MAI,F,708,3,708
LILY-MARIE,F,126,0,42
LILYMAY,F,136,5,136
LILY-MAY,F,1738,60,1738
LILY-ROSE,F,2000,39,2000
LIMA,F,40,17,40
LIN,F,30,0,10
LINA,F,1044,140,1044
LINDA,F,13684,157,13684
LINDSAY,F,945,161,945
LINDSEY,F,1611,252,1611
LINDY,F,7,3,7
LINETTE,F,3,0,1
LING,F,21,0,7
LINNEA,F,93,12,93
LINNET,F,3,3,3
LINSEY,F,41,24,41
LINZI,F,102,60,102
LIONA,F,17,4,17
LIORA,F,100,3,100
LIPA,F,4,4,4
LISA,F,15504,1530,15504
LISAMARIE,F,50,20,50
LISA-MARIE,F,230,84,230
LISBETH,F,21,0,7
LISE,F,4,4,4
LISETTE,F,11,3,11
LISHA,F,79,28,79
LITA,F,51,0,17
LIV,F,253,6,253
LIVIA,F,1276,76,1276
LIVIE,F,58,0,19
LIVVI,F,56,0,19
LIVY,F,45,0,15
LIYA,F,345,3,345
LIYAH,F,139,19,139
LIZ,F,30,3,30
LIZA,F,300,47,300
LIZZIE,F,206,31,206
LIZZY,F,57,3,57
LLANA,F,17,0,6
LLEUCU,F,88,14,88
LLINOS,F,176,66,176
LLIO,F,113,23,113
LLIWEN,F,10,3,10
LOGAN,F,358,34,358
LOIS,F,8167,1889,8167
LOKI,F,5,0,2
LOLA,F,17262,368,17262
LOLA-GRACE,F,124,0,41
LOLA-MAE,F,250,0,83
LOLA-MAY,F,136,0,45
LOLITA,F,110,15,110
LONDON,F,104,0,35
LONI,F,8,8,8
LORA,F,150,42,150
LORALEI,F,4,0,1
LORAN,F,21,18,21
LOREDANA,F,38,16,38
LORELAI,F,194,0,65
LORELEI,F,288,16,288
LORELIE,F,6,0,2
LORELL,F,7,7,7
LORELLE,F,73,28,73
LOREN,F,791,417,791
LORENA,F,383,43,383
LORENNA,F,20,0,7
LORENZA,F,51,3,51
LORETTA,F,255,81,255
LORI,F,341,141,341
LORIANNE,F,3,3,3
LORIEN,F,71,14,71
LORIN,F,84,0,28
LORNA,F,1924,1017,1924
LORNA-JEAN,F,3,3,3
LORRAINE,F,4342,114,4342
LORREN,F,48,39,48
LORRETTA,F,19,7,19
LORRIE,F,3,3,3
LORYN,F,11,8,11
LOTI,F,31,0,10
LOTTE,F,191,29,191
LOTTI,F,181,10,181
LOTTIE,F,5126,234,5126
LOTTY,F,90,7,90
LOTUS,F,42,3,42
LOUANNE,F,21,14,21
LOUELLA,F,65,12,65
LOUIE,F,16,3,16
LOUISA,F,6038,1134,6038
LOUISE,F,21111,5157,21111
LOUISHA,F,35,17,35
LOUIZA,F,52,13,52
LOURDES,F,148,15,148
LOVE,F,40,3,40
LOVEDAY,F,55,9,55
LOVELLE,F,15,0,5
LOWEN,F,43,0,14
LOWENNA,F,243,41,243
LOWRI,F,1813,567,1813
LOWRIE,F,26,17,26
LUA,F,31,0,10
LUAN,F,4,4,4
LUANA,F,295,15,295
LUANNA,F,28,3,28
LUANNE,F,7,3,7
LUBNA,F,198,71,198
LUBNAA,F,8,8,8
LUCA,F,171,30,171
LUCEE,F,3,3,3
LUCEY,F,6,0,2
LUCHIA,F,125,16,125
LUCI,F,363,87,363
LUCIA,F,4255,569,4255
LUCIANA,F,362,41,362
LUCIANNA,F,90,28,90
LUCIANNE,F,21,13,21
LUCIE,F,4999,903,4999
LUCIENNE,F,57,10,57
LUCILLA,F,3,0,1
LUCILLE,F,311,62,311
LUCINA,F,7,3,7
LUCINDA,F,1217,550,1217
LUCKY,F,21,21,21
LUCRETIA,F,15,7,15
LUCY,F,74889,20797,74889
LUCY-ANN,F,109,34,109
LUCY-ANNA,F,14,8,14
LUCYANNE,F,7,7,7
LUCY-ANNE,F,101,39,101
LUCY-ELLEN,F,3,3,3
LUCY-JANE,F,37,16,37
LUCY-JAYNE,F,18,15,18
LUCY-MAE,F,110,11,110
LUCY-MAY,F,150,14,150
LUELLA,F,300,11,300
LUISA,F,704,166,704
LUISE,F,9,6,9
LUJAIN,F,122,0,41
LUKA,F,208,28,208
LULA,F,318,10,318
LULU,F,520,35,520
LUMEN,F,17,0,6
LUMI,F,14,0,5
LUNA,F,1764,35,1764
LUNAR,F,9,0,3
LUNA-RAE,F,18,0,6
LUPE,F,3,0,1
LUWAM,F,3,3,3
LUX,F,38,0,13
LYANA,F,11,0,4
LYANNA,F,13,0,4
LYBA,F,153,13,153
LYDIA,F,16309,5151,16309
LYDIA-ROSE,F,53,4,53
LYDIE,F,12,3,12
LYLA,F,3732,7,3732
LYLAH,F,260,0,87
LYLIA,F,18,0,6
LYN,F,15,3,15
LYNA,F,44,0,15
LYNDA,F,1386,31,1386
LYNDSAY,F,46,29,46
LYNDSEY,F,716,147,716
LYNETTE,F,65,24,65
LYNN,F,2818,27,2818
LYNNE,F,2453,7,2453
LYNNETTE,F,6,6,6
LYNSAY,F,3,3,3
LYNSEY,F,614,74,614
LYRA,F,1588,3,1588
LYRAH,F,11,0,4
LYRIC,F,40,17,40
LYSETTE,F,4,4,4
LYSSA,F,18,0,6
LYSSIA,F,11,0,4
MABEL,F,5915,83,5915
MABLE,F,14,0,5
MACEY,F,3809,155,3809
MACI,F,629,5,629
MACIE,F,3057,65,3057
MACIE-LEIGH,F,124,0,41
MACKENNA,F,18,0,6
MACKENZIE,F,1257,194,1257
MACY,F,3909,334,3909
MACY-JANE,F,10,5,10
MADALAINE,F,58,32,58
MADALEINE,F,102,22,102
MADALENA,F,71,3,71
MADALENE,F,17,8,17
MADALIN,F,39,9,39
MADALINE,F,128,15,128
MADALYN,F,191,16,191
MADDALENA,F,68,14,68
MADDI,F,125,13,125
MADDIE,F,2462,257,2462
MADDISON,F,10882,815,10882
MADDOX,F,15,0,5
MADDY,F,403,57,403
MADEEHA,F,373,58,373
MADEHA,F,53,10,53
MADELAINE,F,1042,346,1042
MADELEINE,F,11036,3008,11036
MADELENE,F,61,14,61
MADELIENE,F,11,0,4
MADELIN,F,65,10,65
MADELINE,F,5251,1207,5251
MADELYN,F,442,58,442
MADELYNE,F,43,12,43
MADHIYA,F,11,7,11
MADIA,F,39,24,39
MADIE,F,6,3,6
MADIHA,F,628,82,628
MADIHAH,F,318,89,318
MADINA,F,342,29,342
MADISON,F,15259,1366,15259
MADISSON,F,49,0,16
MADIYA,F,66,34,66
MADLEN,F,37,7,37
MADONNA,F,6,0,2
MADYSON,F,102,4,102
MAE,F,1865,261,1865
MAEA,F,4,4,4
MAEBH,F,57,0,19
MAEGAN,F,184,48,184
MAELLE,F,18,0,6
MAELYS,F,38,0,13
MAEVA,F,58,5,58
MAEVE,F,852,150,852
MAGAN,F,15,6,15
MAGDA,F,76,14,76
MAGDALEN,F,16,6,16
MAGDALENA,F,505,32,505
MAGDALENE,F,107,17,107
MAGENTA,F,64,21,64
MAGGI,F,20,0,7
MAGGIE,F,2595,188,2595
MAGI,F,44,3,44
MAHA,F,578,60,578
MAHAM,F,288,37,288
MAHDIYA,F,237,3,237
MAHEEN,F,436,36,436
MAHIMA,F,470,128,470
MAHNOOR,F,896,107,896
MAHREEN,F,135,15,135
MAHZABIN,F,5,5,5
MAI,F,428,67,428
MAIA,F,3971,560,3971
MAICEY,F,83,3,83
MAICIE,F,122,0,41
MAICY,F,34,3,34
MAIGAN,F,13,6,13
MAIJA,F,82,12,82
MAIMIE,F,3,0,1
MAIMUNA,F,157,17,157
MAIR,F,206,46,206
MAIRA,F,634,35,634
MAIRE,F,14,14,14
MAIREAD,F,288,128,288
MAIRI,F,124,48,124
MAISA,F,63,0,21
MAISE,F,13,0,4
MAISEY,F,1402,67,1402
MAISHA,F,766,179,766
MAISIE,F,22848,2716,22848
MAISIE-JANE,F,54,7,54
MAISIE-LEIGH,F,120,0,40
MAISSA,F,6,0,2
MAISY,F,5460,440,5460
MAIYA,F,681,41,681
MAIZIE,F,1160,71,1160
MAIZY,F,237,13,237
MAJA,F,3555,50,3555
MAJELLA,F,3,3,3
MAJENTA,F,3,3,3
MAKALA,F,12,3,12
MAKAYLA,F,536,28,536
MAKEDA,F,135,39,135
MAKENZIE,F,173,20,173
MAKI,F,3,3,3
MALA,F,95,18,95
MALAIKA,F,1784,67,1784
MALAIKAH,F,212,3,212
MALAK,F,585,28,585
MALANDRA,F,8,8,8
MALI,F,984,79,984
MALIHA,F,777,58,777
MALIKA,F,747,97,747
MALIKAH,F,272,23,272
MALISHA,F,11,7,11
MALISSA,F,31,9,31
MALKA,F,305,59,305
MALKY,F,91,3,91
MALLORY,F,120,24,120
MALWINA,F,108,0,36
MAMIE,F,34,5,34
MANDY,F,1447,58,1447
MANHA,F,548,0,183
MANISHA,F,463,262,463
MANPREET,F,307,128,307
MANSI,F,94,18,94
MANUELA,F,185,21,185
MANUELLA,F,60,3,60
MAPLE,F,25,0,8
MARA,F,416,56,416
MARAM,F,153,10,153
MARCELA,F,31,0,10
MARCELINE,F,18,0,6
MARCELLA,F,215,63,215
MARCELLE,F,3,3,3
MARCEY,F,24,0,8
MARCI,F,43,0,14
MARCIA,F,321,71,321
MARCIE,F,443,30,443
MARCY,F,179,9,179
MARED,F,243,80,243
MAREEN,F,6,3,6
MAREENA,F,6,3,6
MARELLA,F,6,3,6
MARGARET,F,43478,391,43478
MARGAUX,F,195,25,195
MARGED,F,54,15,54
MARGERY,F,1120,0,373
MARGHERITA,F,53,15,53
MARGO,F,97,4,97
MARGOT,F,734,47,734
MARGUERITE,F,82,21,82
MARI,F,631,135,631
MARIA,F,21059,2261,21059
MARIAH,F,1017,347,1017
MARIAM,F,4633,834,4633
MARIAMA,F,332,47,332
MARIAN,F,2669,44,2669
MARIANA,F,554,65,554
MARIANNA,F,423,102,423
MARIANNE,F,723,242,723
MARIBEL,F,6,0,2
MARICA,F,4,0,1
MARIE,F,10256,508,10256
MARIE-CLAIRE,F,14,11,14
MARIEKE,F,6,3,6
MARIEL,F,21,9,21
MARIELLA,F,560,100,560
MARIELLE,F,74,19,74
MARIEM,F,31,6,31
MARIETTE,F,31,13,31
MARIGOLD,F,19,3,19
MARIHAH,F,22,8,22
MARIKA,F,300,41,300
MARILENA,F,19,9,19
MARILYN,F,2635,14,2635
MARINA,F,2700,274,2700
MARINE,F,47,22,47
MARION,F,6563,44,6563
MARISA,F,514,159,514
MARISHA,F,41,21,41
MARISOL,F,3,0,1
MARISSA,F,911,184,911
MARIUM,F,184,72,184
MARIYA,F,895,178,895
MARIYAH,F,749,123,749
MARIYAM,F,365,86,365
MARIYUM,F,26,10,26
MARIZA,F,4,0,1
MARJANA,F,51,29,51
MARJORIE,F,12409,6,12409
MARLA,F,218,24,218
MARLEE,F,171,5,171
MARLENA,F,117,8,117
MARLENE,F,1736,14,1736
MARLEY,F,866,63,866
MARLIE,F,376,11,376
MARLOWE,F,51,0,17
MARNEY,F,41,8,41
MARNI,F,539,68,539
MARNIE,F,1903,296,1903
MARRIA,F,23,16,23
MARRIAM,F,28,8,28
MARRISA,F,6,3,6
MARRIYAH,F,34,25,34
MARSELA,F,13,3,13
MARSHA,F,76,29,76
