NAME,gender,count,90sCount,AdjustedCount
RIISE,M,14,0,5
RIJA,F,15,5,15
RIJJA,F,40,0,13
RIK,M,7,0,2
RIKA,F,9,0,3
RIKAYA,F,3,3,3
RIKEN,M,3,3,3
RIKHIL,M,10,3,10
RIKIN,M,8,5,8
RIKITA,F,3,3,3
RILAN,M,3,0,1
RILEE,M,45,0,15
RILEIGH,F,26,0,9
RILEIGH,M,26,0,9
RILEY-,M,6,0,2
RILEY-DEAN,M,6,0,2
RILEY-GEORGE,M,3,0,1
RILEY-J,M,4,0,1
RILEY-JACK,M,15,0,5
RILEY-JAE,M,10,0,3
RILEY-JAI,M,27,0,9
RILEY-JAMES,M,241,0,80
RILEY-JAY,M,205,0,68
RILEY-JOE,M,50,0,17
RILEY-JOHN,M,22,0,7
RILEY-LEE,M,38,0,13
RILEY-MAE,F,3,0,1
RILEY-MASON,M,3,0,1
RILEY-PAUL,M,3,0,1
RILEY-RAY,M,8,0,3
RILEY-SCOTT,M,17,0,6
RILEY-THOMAS,M,12,0,4
RILIND,M,3,3,3
RILY,M,3,0,1
RIM,F,30,0,10
RIMAH,F,8,5,8
RIMAS,F,15,0,5
RIMI,F,3,0,1
RIMON,M,8,0,3
RINAD,F,17,0,6
RINAH,F,6,0,2
RINALDS,M,3,0,1
RINESA,F,21,0,7
RINI,F,3,0,1
RINNAH,F,6,0,2
RIOJA,F,3,3,3
RIO-JAMES,M,11,0,4
RIPA,F,3,3,3
RIPLEY,M,43,0,14
RIQUELME,M,7,0,2
RISAKO,F,6,6,6
RISH,M,3,0,1
RISHAAN,M,102,0,34
RISHAB,M,53,3,53
RISHAD,M,3,0,1
RISHANA,F,3,0,1
RISHANTH,M,3,0,1
RISHARN,M,3,0,1
RISHAV,M,6,0,2
RISHAY,M,3,0,1
RISHIKA,F,107,6,107
RISHIKESH,M,21,0,7
RISHIT,M,16,0,5
RISHITA,F,15,0,5
RISHITHA,F,3,0,1
RISHON,M,27,0,9
RITAJ,F,48,0,16
RITHIKA,F,60,0,20
RITHISH,M,8,0,3
RITHWIK,M,3,0,1
RITI,F,12,0,4
RITISHA,F,17,0,6
RITVI,F,3,0,1
RITVIK,M,36,0,12
RIVAAN,M,6,0,2
RIVAH,F,7,0,2
RIVAN,M,27,0,9
RIVEN,M,19,0,6
RIVER-LEIGH,F,4,0,1
RIVER-MAE,F,10,0,3
RIVER-ROSE,F,6,0,2
RIVERS,M,42,4,42
RIVIERA,F,3,0,1
RIVKY,F,49,0,16
RIYAAD,M,23,0,8
RIYAAN,F,50,0,17
RIYAAN,M,55,0,18
RIYADH,M,136,4,136
RIYADHUL,M,3,0,1
RIYADUL,M,3,0,1
RIYAH,F,61,3,61
RIYAN,F,124,0,41
RIYANA,F,72,0,24
RIYANNA,F,7,0,2
RIYANSH,M,3,0,1
RIYEN,M,6,0,2
RIYON,M,10,0,3
RIZA,F,3,0,1
RIZA,M,23,6,23
RJ,M,7,0,2
ROAA,F,7,0,2
ROARKE,M,10,4,10
ROBA,F,6,0,2
ROBAT,M,23,4,23
ROBERTAS,M,28,0,9
ROBERT-LEE,M,3,0,1
ROBERTS,M,74,0,25
ROBINSON,M,22,0,7
ROBLEH,M,3,0,1
ROBYN-RAE,F,3,0,1
ROC,M,3,0,1
ROCCO-LEE,M,3,0,1
ROCHAN,M,4,0,1
ROCIO,F,6,0,2
RODAINA,F,3,0,1
RODAS,F,9,0,3
RODELA,F,3,0,1
RODINA,F,15,0,5
ROEL,M,5,0,2
ROGEN,M,3,0,1
ROGUE,M,6,0,2
ROHAM,M,4,0,1
ROHANA,F,7,0,2
ROHAT,M,60,4,60
ROHEEL,M,7,7,7
ROHEY,F,10,0,3
ROHIL,M,10,4,10
ROHINA,F,4,4,4
ROHN,M,3,0,1
ROI,M,3,0,1
ROJ,M,6,0,2
ROJA,F,4,0,1
ROJAN,F,4,0,1
ROJBIN,F,3,0,1
ROJIN,F,129,0,43
ROJUS,M,68,0,23
ROKAYA,F,13,0,4
ROLAN,M,6,0,2
ROLANDA,F,3,0,1
ROLANDO,M,10,0,3
ROMA,M,16,0,5
ROMAAN,M,77,5,77
ROMAEO,M,7,0,2
ROMAHN,M,6,0,2
ROMAI,M,3,0,1
ROMAINE,F,3,3,3
ROMAINE,M,85,6,85
ROMAIO,M,6,0,2
ROMAISA,F,87,3,87
ROMAL,M,3,0,1
ROMANE,F,20,6,20
ROMANI,M,8,0,3
ROMANIE,F,64,4,64
ROMANII,F,3,0,1
ROMAN-JAMES,M,3,0,1
ROMAN-LEE,M,6,0,2
ROMANN,M,7,0,2
ROMANS,M,3,0,1
ROMANY-ROSE,F,4,0,1
ROMAO,M,10,0,3
ROMAR,M,9,0,3
ROMAREO,M,3,0,1
ROMARI,M,15,0,5
ROMARNI,M,6,0,2
ROMARNO,M,7,0,2
ROMAYA,F,8,0,3
ROMAYSA,F,16,0,5
ROMEE,F,8,0,3
ROMEESA,F,108,0,36
ROMELL,M,34,0,11
ROMELLE,M,3,0,1
ROMELLO,M,11,4,11
ROMELO,M,3,0,1
ROMEN,M,4,0,1
ROMESA,F,10,3,10
ROMIE,F,72,5,72
ROMIE,M,6,0,2
ROMILLIE,F,3,0,1
ROMIR,M,6,0,2
ROMOLA,F,3,0,1
ROMONE,M,3,0,1
ROMY,M,12,0,4
RONALDAS,M,8,0,3
RONALDINHO,M,7,0,2
RONAR,M,3,0,1
RONAV,M,33,0,11
RONAY,F,4,0,1
RONDA,F,3,0,1
RONEL,M,27,0,9
RONELA,F,5,0,2
RONELL,M,8,0,3
RONICA,F,4,0,1
RONIE,F,4,0,1
RONIK,M,4,0,1
RONIKA,F,19,0,6
RONIQUE,F,6,0,2
RONN,M,3,0,1
RONNELL,M,3,0,1
RONNI,M,22,0,7
RONNIE-GEORGE,M,3,0,1
RONNIE-JAMES,M,16,0,5
RONNIE-JAY,M,7,0,2
RONNIE-JUNIOR,M,4,0,1
RONNIE-LEE,M,36,0,12
RONNIE-LEIGH,F,10,0,3
RONNIE-MAE,F,5,0,2
RONNIE-MAY,F,8,0,3
RONNIE-RAY,M,10,0,3
RONNIE-ROSE,F,5,0,2
RONON,M,6,0,2
RONSON,M,6,0,2
RONY,M,3,0,1
ROOHI,F,3,0,1
ROOMANA,F,3,3,3
ROOP,M,14,0,5
ROOS,F,5,0,2
ROPAFADZO,F,15,0,5
RORAN,M,7,0,2
ROREY,M,34,0,11
RORI,F,4,0,1
RORY,F,12,0,4
RORY-JAMES,M,3,0,1
RORY-JAY,M,3,0,1
ROSABEL,F,33,0,11
ROSA-BELLA,F,3,0,1
ROSALEA,F,21,0,7
ROSA-LEA,F,3,0,1
ROSALEIGH,F,26,0,9
ROSA-LEIGH,F,10,0,3
ROSALIN,F,7,7,7
ROSALINA,F,35,0,12
ROSALINDA,F,9,0,3
ROSALINE,F,35,0,12
ROSALITA,F,3,0,1
ROSAMARIA,F,3,0,1
ROSARIA,F,13,0,4
ROSARIO,F,7,0,2
ROSEALIE,F,3,0,1
ROSE-ANN,F,7,0,2
ROSEANNAH,F,3,0,1
ROSE-ANNE,F,6,0,2
ROSELEEN,F,3,0,1
ROSE-LEIGH,F,3,0,1
ROSEMIN,F,3,3,3
ROSENA,F,3,0,1
ROSENWYN,F,3,0,1
ROSHA,F,8,0,3
ROSI,F,3,0,1
ROSIE-,F,6,0,2
ROSIE-ANN,F,28,0,9
ROSIE-ANNE,F,25,6,25
ROSIE-BELLE,F,3,0,1
ROSIE-GRACE,F,8,0,3
ROSIE-JANE,F,13,0,4
ROSIE-LEA,F,3,0,1
ROSIE-LEE,F,21,0,7
ROSIELEIGH,F,6,0,2
ROSIE-LEIGH,F,59,0,20
ROSIE-LOU,F,3,0,1
ROSIE-LOUISE,F,3,0,1
ROSIE-MAI,F,67,0,22
ROSIE-MARIE,F,17,0,6
ROSIE-RAE,F,3,0,1
ROSSANA,F,3,0,1
ROSSELLA,F,3,0,1
ROSTISLAV,M,3,0,1
ROUMAISSA,F,3,0,1
ROUX,F,26,0,9
ROWAYDA,F,3,0,1
ROXI-LEIGH,F,4,0,1
ROXY-LEIGH,F,8,0,3
ROYAL,M,13,0,4
ROYDON,M,3,0,1
ROYEM,M,3,0,1
ROZAN,F,6,0,2
ROZANA,F,3,0,1
ROZH,M,9,0,3
ROZY,F,3,0,1
RRON,M,12,4,12
RUBA,F,51,0,17
RUBAAB,F,3,0,1
RUBAB,F,27,0,9
RUBANI,F,3,0,1
RUBEE,F,70,3,70
RUBEENA,F,7,7,7
RUBENA,F,6,6,6
RUBEN-JAMES,M,7,0,2
RUBENS,M,35,0,12
RUBIA,F,3,3,3
RUBIE-LEIGH,F,19,0,6
RUBIE-LOUISE,F,3,0,1
RUBIE-MAE,F,27,0,9
RUBIE-MAI,F,6,0,2
RUBIE-MAY,F,3,0,1
RUBIE-ROSE,F,13,0,4
RUBI-MAE,F,11,0,4
RUBI-MAI,F,3,0,1
RUBINDER,F,4,0,1
RUBY,M,3,0,1
RUBY-,F,28,0,9
RUBYANN,F,17,0,6
RUBY-ANNA,F,3,0,1
RUBYANNE,F,7,0,2
RUBY-BLU,F,6,0,2
RUBY-ELLA,F,3,0,1
RUBY-ELLEN,F,4,0,1
RUBY-FAITH,F,3,0,1
RUBY-JADE,F,19,0,6
RUBY-JAI,F,6,0,2
RUBY-JANE,F,46,0,15
RUBY-JAYNE,F,21,0,7
RUBY-JEAN,F,58,0,19
RUBY-JO,F,87,0,29
RUBY-JUNE,F,3,0,1
RUBY-LEA,F,72,0,24
RUBYLEE,F,6,0,2
RUBY-LEE,F,75,0,25
RUBY-LEI,F,3,0,1
RUBYLEIGH,F,9,0,3
RUBY-LILLY,F,3,0,1
RUBY-LOU,F,99,0,33
RUBY-LOUISE,F,104,0,35
RUBY-MAI,F,190,0,63
RUBY-MARIE,F,46,0,15
RUBYMAY,F,3,0,1
RUBYN,M,15,0,5
RUBY-RAE,F,83,0,28
RUBYROSE,F,7,0,2
RUBY-ROSE,F,326,0,109
RUBY-SUE,F,15,0,5
RUBY-SUMMER,F,3,0,1
RUBY-TUESDAY,F,6,0,2
RUBY-VIOLET,F,3,0,1
RUCHA,F,11,0,4
RUCHEL,F,12,3,12
RUCHIKA,F,3,3,3
RUDAINA,F,3,0,1
RUDHRA,M,3,0,1
RUDIE,F,3,0,1
RUDINA,F,3,0,1
RUDO,F,6,0,2
RUDR,M,4,0,1
RUDRA,F,3,0,1
RUDRAKSH,M,3,0,1
RUDRANSH,M,5,0,2
RUDWAN,M,3,0,1
RUDY,F,14,0,5
RUEBAN,M,19,0,6
RUEBEN-JAMES,M,3,0,1
RUEL,M,19,4,19
RUFAEL,M,4,0,1
RUFAIDA,F,8,0,3
RUFAIDAH,F,8,0,3
RUFARO,F,36,0,12
RUFARO,M,3,0,1
RUFAYDAH,F,3,0,1
RUHAB,F,3,0,1
RUHAMA,F,14,0,5
RUHANI,F,25,0,8
RUHEE,F,6,3,6
RUHINA,F,6,0,2
RUHMA,F,7,0,2
RUKAIYAH,F,4,4,4
RUKAYAH,F,9,0,3
RUKAYAT,F,17,4,17
RUKAYYA,F,8,5,8
RUKEN,F,3,0,1
RUKIYE,F,6,0,2
RUKSAAR,F,5,5,5
RUMAAN,F,9,0,3
RUMAAN,M,15,3,15
RUMAANA,F,6,6,6
RUMAISAH,F,34,0,11
RUMAITHAH,F,10,0,3
RUMAN,F,8,0,3
RUMANAH,F,7,7,7
RUMAYSAA,F,27,0,9
RUMAYSAH,F,146,3,146
RUMBIDZAI,F,21,0,7
RUMEISA,F,3,0,1
RUMESA,F,3,0,1
RUMEYSA,F,39,3,39
RUMI,M,28,0,9
RUMMANAH,F,22,3,22
RUO,F,40,0,13
RUOXI,F,5,0,2
RUQAIYYA,F,6,0,2
RUQAIYYAH,F,11,3,11
RUQIA,F,10,0,3
RUQIYAH,F,9,0,3
RUQQAYA,F,6,0,2
RUQQAYAH,F,13,0,4
RUSHANE,M,17,4,17
RUSHIKA,F,5,0,2
RUSHNA,F,3,0,1
RUSNE,F,35,0,12
RUSSELL-JAMES,M,3,0,1
RUSTAM,M,30,0,10
RUT,F,13,0,4
RUTENDO,F,79,0,26
RUTVI,F,4,0,1
RUVARASHE,F,87,0,29
RUVIMBO,F,43,0,14
RUWAIDAH,F,5,0,2
RUWAN,M,3,0,1
RUWAYDA,F,152,4,152
RUWAYDAH,F,23,0,8
RUZENA,F,3,0,1
RYAAN,M,107,0,36
RYAD,M,13,0,4
RYAN,F,21,6,21
RYAN-JUNIOR,M,6,0,2
RYANLEE,M,3,0,1
RYANN,M,15,3,15
RYANVEER,M,3,0,1
RYDAL,M,3,0,1
RYDAN,M,7,0,2
RYDEN,M,42,0,14
RYDER,M,512,4,512
RYELL,M,4,0,1
RYEN,M,3,0,1
RYHANA,F,3,0,1
RYHANNA,F,17,0,6
RYLAND,M,58,4,58
RYLE,M,7,0,2
RYLEA,F,13,0,4
RYLEA,M,16,0,5
RYLEE,F,165,0,55
RYLEE-JAMES,M,4,0,1
RYLEE-JAY,M,5,0,2
RYLEI,F,3,0,1
RYLEI,M,6,0,2
RYLEN,M,14,0,5
RYLEY,F,44,6,44
RYLEY-JAMES,M,3,0,1
RYLEY-JAY,M,3,0,1
RYLI,M,3,0,1
RYLIE,F,126,0,42
RYLY,M,4,0,1
RYM,F,19,0,6
RYNAD,F,3,0,1
RYOMA,M,3,0,1
RYON,M,7,0,2
RYVER,F,3,0,1
RYYAN,M,4,0,1
SAABIR,M,48,0,16
SAABIRIN,F,3,0,1
SAACHI,F,92,3,92
SAACHI,M,3,0,1
SA'AD,M,90,5,90
SAADA,F,11,0,4
SAADI,M,8,0,3
SAADIA,F,98,37,98
SAADIAH,F,3,3,3
SAADIQ,M,9,0,3
SAADIYA,F,8,0,3
SAADIYAH,F,9,9,9
SAAHIBAH,F,4,4,4
SAAHIL,M,124,6,124
SAAHIR,M,38,3,38
SAAHIRAH,F,3,3,3
SAAID,M,3,0,1
SAAIM,M,54,0,18
SAAIMA,F,6,0,2
SAAIMAH,F,16,3,16
SAAIRAH,F,8,0,3
SAAJAN,M,46,24,46
SAAJID,M,12,0,4
SAALEHA,F,9,0,3
SAALIH,M,28,0,9
SAALIHA,F,106,5,106
SAALIHAH,F,69,8,69
SAAM,M,43,3,43
SAAMI,M,35,0,12
SAAMIA,F,17,4,17
SAAMIR,M,6,0,2
SAAMIYA,F,33,0,11
SAAMIYAH,F,8,0,3
SAAN,M,3,0,1
SAANA,F,3,3,3
SAANIA,F,15,6,15
SAANIYA,F,7,0,2
SAANIYAH,F,3,0,1
SAANVI,F,320,0,107
SAANVIKA,F,11,0,4
SAANYA,F,6,3,6
SAAQIB,M,11,7,11
SAARA,F,479,46,479
SAARAA,F,3,3,3
SAARAH,F,884,180,884
SAARIM,M,13,0,4
SAARIYAH,F,10,0,3
SAARRAH,F,3,3,3
SAATHANA,F,3,0,1
SAATHVIK,M,3,0,1
SAATVIK,M,11,0,4
SAAVAN,M,17,3,17
SAAVI,F,3,0,1
SAAYA,F,3,0,1
SABA,M,3,0,1
SABAA,F,120,32,120
SABAAH,F,25,16,25
SABANA,F,3,3,3
SABARIN,F,10,0,3
SABEEH,M,17,0,6
SABEEHA,F,72,14,72
SABEEHAH,F,27,9,27
SABEEKA,F,28,0,9
SABEEL,M,35,11,35
SABEELA,F,7,7,7
SABEEN,F,62,8,62
SABEENA,F,14,3,14
SABEEQA,F,5,0,2
SABEER,M,3,0,1
SABEERA,F,3,0,1
SABELLA,F,20,0,7
SABENA,F,10,6,10
SABER,M,18,0,6
SABERA,F,13,3,13
SABHA,F,96,63,96
SABIA,F,61,36,61
SABIAH,F,6,0,2
SABIAN,M,65,6,65
SABIH,M,6,0,2
SABILA,F,4,0,1
SABIN,M,17,3,17
SABIRIIN,F,6,0,2
SABIRIN,F,57,0,19
SABIYAH,F,3,0,1
SABOOR,M,10,0,3
SABRENA,F,8,0,3
SABRIIN,F,3,0,1
SABRIYA,F,10,3,10
SABRIYAH,F,21,0,7
SACARIO,M,3,0,1
SACHELLE,F,3,3,3
SACHIT,M,4,0,1
SACHITH,M,3,0,1
SACHLEEN,F,9,0,3
SACHPREET,F,6,0,2
SADA,F,7,0,2
SADAN,F,10,0,3
SADAQ,M,3,0,1
SADAQAT,M,3,3,3
SADDIQ,M,3,0,1
SADEED,M,4,0,1
SADEEL,F,4,0,1
SADEEM,F,3,0,1
SADEKA,F,5,5,5
SADHBH,F,27,0,9
SADHIA,F,3,3,3
SADIE-GRACE,F,3,0,1
SADIE-LEIGH,F,6,0,2
SADIE-MAE,F,13,0,4
SADIE-MAY,F,12,4,12
SADIE-RAE,F,5,0,2
SADIE-ROSE,F,9,0,3
SADIK,M,12,3,12
SADIKUR,M,4,4,4
SADIQA,F,21,3,21
SADIQAH,F,21,4,21
SADIQUL,M,3,3,3
SADIQUR,M,4,4,4
SADIYA,F,257,55,257
SADIYAH,F,307,83,307
SADIYYA,F,6,6,6
SADUF,F,3,3,3
SADYA,F,5,0,2
SAE,F,6,3,6
SAED,M,19,3,19
SAEED,M,358,91,358
SAEEDA,F,68,15,68
SAEEDAH,F,11,0,4
SAEEM,M,6,3,6
SAEMA,F,3,0,1
SAESHA,F,7,0,2
SAFA,F,3299,218,3299
SAFA,M,3,0,1
SAFAL,M,25,0,8
SAFANA,F,3,3,3
SAFEENA,F,40,17,40
SAFEENAH,F,3,0,1
SAFEER,M,34,11,34
SAFEERA,F,3,0,1
SAFEERAH,F,14,0,5
SAFEEYA,F,8,0,3
SAFEEYAH,F,6,0,2
SAFFA,F,257,17,257
SAFFAH,F,100,3,100
SAFFANAH,F,10,0,3
SAFFI,F,34,0,11
SAFFIA,F,126,19,126
SAFFIE,F,35,0,12
SAFFIR,F,11,0,4
SAFFIRA,F,4,0,1
SAFFIRE,F,34,0,11
SAFFIYA,F,139,12,139
SAFFIYAH,F,137,13,137
SAFFIYYAH,F,6,0,2
SAFHA,F,6,0,2
SAFI,F,24,3,24
SAFI,M,57,3,57
SAFIAH,F,32,6,32
SAFIATOU,F,4,0,1
SAFIN,M,6,0,2
SAFIRE,F,6,0,2
SAFIULLAH,M,20,0,7
SAFIYAN,M,3,0,1
SAFIYO,F,3,0,1
SAFIYYA,F,221,34,221
SAFOORA,F,37,0,12
SAFOORAH,F,23,0,8
SAFRAZ,M,6,0,2
SAFREEN,F,12,0,4
SAFURA,F,9,3,9
SAFURAH,F,3,0,1
SAFWA,F,6,0,2
SAFWAAN,M,200,42,200
SAFWANA,F,7,0,2
SAFYA,F,3,0,1
SAFYAAN,M,28,6,28
SAFYAN,M,67,30,67
SAGA,F,10,0,3
SAGANA,F,3,0,1
SAGE,M,34,0,11
SAHA,F,8,0,3
SAHAANA,F,9,0,3
SAHAD,M,3,0,1
SAHAIR,F,4,0,1
SAHAJ,M,24,0,8
SAHAJDEEP,M,3,0,1
SAHAM,F,6,0,2
SAHAN,M,13,0,4
SAHANA,F,180,10,180
SAHAND,M,70,3,70
SAHARAH,F,10,4,10
SAHARSH,M,6,0,2
SAHAS,M,5,0,2
SAHASRA,F,56,0,19
SAHD,M,4,0,1
SAHEB,M,3,0,1
SAHEEL,M,10,7,10
SAHEIM,M,9,0,3
SAHEJ,F,13,0,4
SAHEJ,M,16,3,16
SAHEL,M,42,0,14
SAHERA,F,5,5,5
SAHIB,F,30,0,10
SAHIB,M,468,40,468
SAHIBA,F,120,37,120
SAHIBAH,F,3,0,1
SAHIBDEEP,M,23,0,8
SAHIBJEET,M,3,0,1
SAHIBJOT,M,29,0,10
SAHIBPREET,M,3,0,1
SAHIBVEER,M,3,0,1
SAHIBVIR,M,3,0,1
SAHIBZADA,M,3,0,1
SAHID,M,28,8,28
SAHIDA,F,7,0,2
SAHILL,M,9,0,3
SAHIM,M,7,0,2
SAHIMA,F,17,11,17
SAHIN,M,37,10,37
SAHIR,M,145,19,145
SAHIRA,F,74,26,74
SAHL,M,19,0,6
SAHLA,F,13,0,4
SAHR,M,33,15,33
SAHRA,F,367,70,367
SAHRISH,F,8,8,8
SAHUR,F,3,0,1
SAI,F,87,0,29
SAIDAH,F,10,0,3
SAIDOU,M,3,0,1
SAIEM,M,3,0,1
SAIFA,F,26,0,9
SAIFAAN,M,10,0,3
SAIFALI,M,3,3,3
SAIF-ALI,M,3,0,1
SAIFAN,M,84,0,28
SAIFUL,M,59,18,59
SAIFULLAH,M,184,14,184
SAIF-ULLAH,M,9,0,3
SAIFUR,M,24,19,24
SAIHAAN,M,61,3,61
SAIHAJ,M,11,0,4
SAIHAJLEEN,F,4,0,1
SAIHAN,M,6,0,2
SAIHOU,M,11,0,4
SAIKOU,M,19,0,6
SAILOR,F,13,0,4
SAIMAH,F,140,31,140
SAIMON,M,17,0,6
SAIMONAS,M,13,0,4
SAINA,F,37,0,12
SAINABOU,F,33,0,11
SAINTHAVI,F,3,0,1
SAIQA,F,17,14,17
SAIRISH,F,26,23,26
SAISH,M,10,0,3
SAISHA,F,77,7,77
SAIYA,F,34,0,11
SAIYAM,M,3,0,1
SAIYAN,M,14,0,5
SAIYARA,F,3,3,3
SAIYEDA,F,3,0,1
SAJA,F,104,4,104
SAJAD,M,57,24,57
SAJAL,F,6,0,2
SAJAN,M,92,23,92
SAJANA,F,12,0,4
SAJDA,F,4,4,4
SAJDAH,F,3,0,1
SAJED,M,13,0,4
SAJEDA,F,36,19,36
SAJEEL,M,20,11,20
SAJEEV,M,3,0,1
SAJIDA,F,167,43,167
SAJIDAH,F,68,15,68
SAJIDUR,M,3,0,1
SAJITH,M,6,0,2
SAJJAD,M,97,22,97
SAJJAN,M,18,0,6
SAJMON,M,9,0,3
SAJNI,F,8,4,8
SAKARA,F,3,0,1
SAKARIA,M,17,3,17
SAKARIYA,M,60,6,60
SAKARIYE,M,53,9,53
SAKEENA,F,120,12,120
SAKEENAH,F,37,0,12
SAKETH,M,10,0,3
SAKI,F,11,4,11
SAKIB,M,120,39,120
SAKINA,F,424,63,424
SAKINAH,F,139,20,139
SAKO,M,3,0,1
SAKSHAM,M,15,0,5
SAKSHI,F,33,3,33
SAKURA,F,123,0,41
SALAAH,M,3,0,1
SALAAR,M,28,0,9
SALAHADIN,M,3,0,1
SALAHUDDEEN,M,4,0,1
SALAHUDDIN,M,200,6,200
SALAH-UDDIN,M,3,0,1
SALAHUDEEN,M,64,0,21
SALAHUDIN,M,29,0,10
SALAM,M,3,3,3
SALAR,M,29,3,29
SALEEHA,F,10,0,3
SALEEMA,F,10,7,10
SALEEMAH,F,4,0,1
SALEHAH,F,3,0,1
SALEISHA,F,5,0,2
SALEM,F,24,0,8
SALENA,F,38,3,38
SALHA,F,7,0,2
SALIA,F,6,6,6
SALIAH,F,3,3,3
SALIEU,M,3,0,1
SALIMAH,F,14,4,14
SALIMATOU,F,3,0,1
SALLAH,M,3,3,3
SALMAA,F,7,4,7
SALMAH,F,23,3,23
SALMO,F,3,0,1
SALOMEA,F,6,0,2
SALOMEIA,F,3,0,1
SALOMON,M,6,0,2
SALSABEEL,F,29,0,10
SALSABIL,F,39,6,39
SALUM,M,3,0,1
SAMA,F,299,15,299
SAMAA,F,71,0,24
SAMAAD,M,9,0,3
SAMAAH,F,10,0,3
SAMAD,M,202,51,202
SAMAH,F,305,56,305
SAMAHER,F,3,3,3
SAMAIYA,F,3,0,1
SAMAN,F,130,37,130
SAMAN,M,37,11,37
SAMANA,F,3,0,1
SAMANDA,F,3,3,3
SAMANTA,F,305,7,305
SAMANTHA-JAYNE,F,6,6,6
SAMANVI,F,9,0,3
SAMARAH,F,103,0,34
SAMARBIR,M,3,0,1
SAMARDEEP,M,4,0,1
SAMARITEANCA,F,4,0,1
SAMARJOT,M,3,0,1
SAMARPREET,F,4,0,1
SAMARPREET,M,3,0,1
SAMARRA,F,3,0,1
SAMARVIR,M,9,0,3
SAMATAR,M,34,13,34
SAMAY,M,45,0,15
SAMAYA,F,72,3,72
SAMBA,F,3,0,1
SAMBA,M,10,0,3
SAMBHAV,M,3,0,1
SAMBOR,M,3,0,1
SAMED,M,19,0,6
SAMEEA,F,3,3,3
SAMEEAH,F,14,0,5
SAMEED,M,9,3,9
SAMEEHA,F,304,13,304
SAMEEKSHA,F,4,0,1
SAMEEM,M,7,0,2
SAMEEN,F,55,15,55
SAMEEN,M,3,0,1
SAMEENA,F,85,35,85
SAMEENAH,F,9,0,3
SAMEERAH,F,82,14,82
SAMEET,M,6,6,6
SAMEEYA,F,7,3,7
SAMEH,M,13,4,13
SAMENA,F,3,3,3
SAMER,F,4,4,4
SAMER,M,73,14,73
SAMERA,F,152,72,152
SAMERAH,F,6,6,6
SAMESH,M,3,0,1
SAMET,M,65,3,65
SAMEUL,M,7,0,2
SAMEYA,F,14,0,5
SAMHA,F,4,4,4
SAMHITA,F,11,0,4
SAMHITHA,F,6,0,2
SAMIAH,F,98,26,98
SAMIAT,F,10,0,3
SAMIE,M,28,10,28
SAMIH,M,49,3,49
SAMIHAH,F,40,17,40
SAMIIRA,F,17,0,6
SAMIK,M,10,0,3
SAMIKA,F,6,0,2
SAMIKSHA,F,19,0,6
SAMIM,M,30,0,10
SAMIN,F,6,0,2
SAMIN,M,32,7,32
SAMIP,M,3,0,1
SAMIT,M,23,3,23
SAMI-UL,M,9,0,3
SAMIULLAH,M,50,0,17
SAMI-ULLAH,M,3,0,1
SAMIUR,M,16,3,16
SAMIYA,F,522,101,522
SAMIYAH,F,312,64,312
SAMM,M,3,3,3
SAMMA,F,8,0,3
SAMMAN,F,3,3,3
SAMMAN,M,3,0,1
SAMMAR,F,6,0,2
SAMMER,M,3,0,1
SAMMIA,F,3,0,1
SAMMIE-JO,F,26,6,26
SAMMI-JO,F,20,9,20
SAMMYA,F,3,3,3
SAMMYJO,F,3,3,3
SAMRAAJ,M,6,0,2
SAMRAAT,M,7,0,2
SAMRAJ,M,128,30,128
SAMRAN,M,12,6,12
SAMRAT,M,14,0,5
SAMRATH,M,30,0,10
SAMRAWIT,F,7,0,2
SAMREEN,F,141,29,141
SAMREET,F,28,0,9
SAMRIDDHI,F,6,0,2
SAMRIDHI,F,3,0,1
SAMSAM,F,47,5,47
SAMUELA,F,22,0,7
SAMUEL-JAMES,M,21,5,21
SAMUELL,M,3,3,3
SAMUELLA,F,24,0,8
SAMVEER,M,3,0,1
SAMYAN,M,3,0,1
SAMYAR,M,10,0,3
SAMYOG,M,3,0,1
SAMYUKTHA,F,21,0,7
SAN,M,76,0,25
SANA,M,3,3,3
SANAAH,F,11,4,11
SANAD,M,56,0,19
SANAIYA,F,3,0,1
SANAN,M,3,0,1
SANAV,M,5,0,2
SANAYA,F,104,0,35
SANAYAH,F,8,0,3
SANAZ,F,3,0,1
SANCHA,F,14,4,14
SANCHIA,F,81,34,81
SANCHIT,M,3,0,1
SANCIA,F,12,0,4
SANDEEP,F,103,45,103
SANDEEP,M,160,79,160
SANDER,M,33,3,33
SANDHYA,F,16,7,16
SANDI,F,12,0,4
SANDILE,M,3,0,1
SANDIP,F,3,3,3
SANDIP,M,5,5,5
SANDIS,M,3,0,1
SANDOR,M,13,0,4
SANEESH,M,3,0,1
SANEL,F,3,0,1
SANEL,M,3,0,1
SANEM,F,3,0,1
SANG,M,4,0,1
SANGAVI,F,3,0,1
SANIAH,F,17,0,6
SANIHA,F,3,0,1
SANIJA,F,3,0,1
SANIKA,F,41,0,14
SANIL,M,6,0,2
SANIYYA,F,16,0,5
SANJEEDA,F,8,0,3
SANJEET,F,3,3,3
SANJEEVAN,M,18,6,18
SANJIT,M,17,6,17
SANJITH,M,3,0,1
SANJOG,M,3,0,1
SANJU,M,3,0,1
SANKALP,M,3,0,1
SANKAVI,F,6,0,2
SANNE,F,9,0,3
SANSKRITI,F,12,0,4
SANTA,F,6,0,2
SANTAE,F,3,0,1
